8216000	Rastatt	738.42	230216	Rastatt	2	8216000	Rastatt/Baden-Baden	1	2	2	Städtischer Kreis	1	Städtischer Raum	805	Mittlerer Oberrhein	1	Städtische Region	127	Baden-Baden	82	Karlsruhe	DE124	Rastatt	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8221000	Heidelberg, Stadt	108.89	160601	Heidelberg	1	8221000	Heidelberg, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	812	Unterer Neckar	1	Städtische Region	129	Heidelberg	82	Karlsruhe	DE125	Heidelberg, Stadtkreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8222000	Mannheim, Stadt	144.97	307997	Mannheim	1	8222000	Mannheim, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	812	Unterer Neckar	1	Städtische Region	130	Mannheim	82	Karlsruhe	DE126	Mannheim, Stadtkreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8225000	Neckar-Odenwald-Kreis	1125.95	143376	Mosbach	2	8225000	Neckar-Odenwald-Kreis	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	812	Unterer Neckar	1	Städtische Region	131	Mosbach	82	Karlsruhe	DE127	Neckar-Odenwald-Kreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8226000	Rhein-Neckar-Kreis	1061.54	546745	Heidelberg	2	8226000	Rhein-Neckar-Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	812	Unterer Neckar	1	Städtische Region	129	Heidelberg	82	Karlsruhe	DE128	Rhein-Neckar-Kreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8231000	Pforzheim, Stadt	98.07	124289	Pforzheim	1	8231000	Pforzheim, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	807	Nordschwarzwald	2	Region mit Verstädterungsansätzen	132	Pforzheim	82	Karlsruhe	DE129	Pforzheim, Stadtkreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8235000	Calw	797.31	157424	Calw	2	8235000	Calw	0	2	2	Städtischer Kreis	1	Städtischer Raum	807	Nordschwarzwald	2	Region mit Verstädterungsansätzen	133	Calw	82	Karlsruhe	DE12A	Calw	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8236000	Enzkreis	573.62	198369	Pforzheim	2	8236000	Enzkreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	807	Nordschwarzwald	2	Region mit Verstädterungsansätzen	132	Pforzheim	82	Karlsruhe	DE12B	Enzkreis	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8237000	Freudenstadt	870.39	117456	Freudenstadt	2	8237000	Freudenstadt	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	807	Nordschwarzwald	2	Region mit Verstädterungsansätzen	134	Freudenstadt	82	Karlsruhe	DE12C	Freudenstadt	DE12	Karlsruhe	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8311000	Freiburg im Breisgau, Stadt	153.04	229636	Freiburg im Breisgau	1	8311000	Freiburg im Breisgau, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	811	Südlicher Oberrhein	2	Region mit Verstädterungsansätzen	135	Freiburg	83	Freiburg	DE131	Freiburg im Breisgau, Stadtkreis	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8315000	Breisgau-Hochschwarzwald	1378.31	262405	Freiburg im Breisgau	2	8315000	Breisgau-Hochschwarzwald	0	2	2	Städtischer Kreis	1	Städtischer Raum	811	Südlicher Oberrhein	2	Region mit Verstädterungsansätzen	135	Freiburg	83	Freiburg	DE132	Breisgau-Hochschwarzwald	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8316000	Emmendingen	679.79	164712	Emmendingen	2	8316000	Emmendingen	0	2	2	Städtischer Kreis	1	Städtischer Raum	811	Südlicher Oberrhein	2	Region mit Verstädterungsansätzen	135	Freiburg	83	Freiburg	DE133	Emmendingen	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8317000	Ortenaukreis	1860.29	425932	Offenburg	2	8317000	Ortenaukreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	811	Südlicher Oberrhein	2	Region mit Verstädterungsansätzen	136	Offenburg	83	Freiburg	DE134	Ortenaukreis	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8325000	Rottweil	769.44	138858	Rottweil	2	8325000	Rottweil	0	2	2	Städtischer Kreis	1	Städtischer Raum	809	Schwarzwald-Baar-Heuberg	2	Region mit Verstädterungsansätzen	137	Rottweil	83	Freiburg	DE135	Rottweil	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8326000	Schwarzwald-Baar-Kreis	1025.34	211207	Villingen-Schwenningen	2	8326000	Schwarzwald-Baar-Kreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	809	Schwarzwald-Baar-Heuberg	2	Region mit Verstädterungsansätzen	138	Villingen-Schwenningen	83	Freiburg	DE136	Schwarzwald-Baar-Kreis	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8327000	Tuttlingen	734.35	139397	Tuttlingen	2	8327000	Tuttlingen	0	2	2	Städtischer Kreis	1	Städtischer Raum	809	Schwarzwald-Baar-Heuberg	2	Region mit Verstädterungsansätzen	139	Tuttlingen	83	Freiburg	DE137	Tuttlingen	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8335000	Konstanz	817.97	284015	Konstanz	2	8335000	Konstanz	0	2	2	Städtischer Kreis	1	Städtischer Raum	804	Hochrhein-Bodensee	2	Region mit Verstädterungsansätzen	140	Konstanz	83	Freiburg	DE138	Konstanz	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8336000	Lörrach	806.72	228314	Lörrach	2	8336000	Lörrach	0	2	2	Städtischer Kreis	1	Städtischer Raum	804	Hochrhein-Bodensee	2	Region mit Verstädterungsansätzen	141	Lörrach	83	Freiburg	DE139	Lörrach	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8337000	Waldshut	1131.1	170198	Waldshut-Tiengen	2	8337000	Waldshut	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	804	Hochrhein-Bodensee	2	Region mit Verstädterungsansätzen	142	Waldshut	83	Freiburg	DE13A	Waldshut	DE13	Freiburg	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8415000	Reutlingen	1092.46	285754	Reutlingen	2	8415000	Reutlingen	0	2	2	Städtischer Kreis	1	Städtischer Raum	806	Neckar-Alb	2	Region mit Verstädterungsansätzen	143	Reutlingen/Tübingen	84	Tübingen	DE141	Reutlingen	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8416000	Tübingen	519.14	225755	Tübingen	2	8416000	Tübingen	0	2	2	Städtischer Kreis	1	Städtischer Raum	806	Neckar-Alb	2	Region mit Verstädterungsansätzen	143	Reutlingen/Tübingen	84	Tübingen	DE142	Tübingen, Landkreis	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8417000	Zollernalbkreis	917.56	188170	Balingen	2	8417000	Zollernalbkreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	806	Neckar-Alb	2	Region mit Verstädterungsansätzen	144	Balingen	84	Tübingen	DE143	Zollernalbkreis	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8421000	Ulm, Stadt	118.68	125596	Ulm	1	8421000	Ulm, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	802	Donau-Iller (BW)	2	Region mit Verstädterungsansätzen	145	Ulm	84	Tübingen	DE144	Ulm, Stadtkreis	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8425000	Alb-Donau-Kreis	1358.54	194629	Ulm	2	8425000	Alb-Donau-Kreis	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	802	Donau-Iller (BW)	2	Region mit Verstädterungsansätzen	145	Ulm	84	Tübingen	DE145	Alb-Donau-Kreis	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8426000	Biberach	1409.49	198265	Biberach an der Riß	2	8426000	Biberach	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	802	Donau-Iller (BW)	2	Region mit Verstädterungsansätzen	146	Biberach	84	Tübingen	DE146	Biberach	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8435000	Bodenseekreis	664.77	214655	Friedrichshafen	2	8435000	Bodenseekreis	0	2	2	Städtischer Kreis	1	Städtischer Raum	801	Bodensee-Oberschwaben	2	Region mit Verstädterungsansätzen	147	Friedrichshafen	84	Tübingen	DE147	Bodenseekreis	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8436000	Ravensburg	1632.09	283264	Ravensburg	2	8436000	Ravensburg	0	2	2	Städtischer Kreis	1	Städtischer Raum	801	Bodensee-Oberschwaben	2	Region mit Verstädterungsansätzen	148	Ravensburg	84	Tübingen	DE148	Ravensburg	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
8437000	Sigmaringen	1204.22	130192	Sigmaringen	2	8437000	Sigmaringen	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	801	Bodensee-Oberschwaben	2	Region mit Verstädterungsansätzen	149	Sigmaringen	84	Tübingen	DE149	Sigmaringen	DE14	Tübingen	8	Baden-Württemberg	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9161000	Ingolstadt, Stadt	133.35	135244	Ingolstadt	1	9161000	Ingolstadt, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	907	Ingolstadt	2	Region mit Verstädterungsansätzen	160	Ingolstadt	91	Oberbayern	DE211	Ingolstadt, Kreisfreie Stadt	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9162000	München, Stadt	310.71	1456039	München	1	9162000	München, Stadt	0	1	1	kreisfreie Großstadt	1	Städtischer Raum	910	München	1	Städtische Region	159	München	91	Oberbayern	DE212	München, Kreisfreie Stadt	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9163000	Rosenheim, Stadt	37.22	63080	Rosenheim	1	9187000	Kreis u. Stadt Rosenheim	1	2	2	Städtischer Kreis	1	Städtischer Raum	916	Südostoberbayern	3	Ländliche Region	154	Rosenheim	91	Oberbayern	DE213	Rosenheim, Kreisfreie Stadt	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9171000	Altötting	569.29	110338	Altötting	2	9171000	Altötting	0	2	2	Städtischer Kreis	1	Städtischer Raum	916	Südostoberbayern	3	Ländliche Region	152	Burghausen	91	Oberbayern	DE214	Altötting	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9172000	Berchtesgadener Land	839.85	105052	Bad Reichenhall	2	9172000	Berchtesgadener Land	0	2	3	Ländlicher Kreis mit Verdichtungsansätzen	2	Ländlicher Raum	916	Südostoberbayern	3	Ländliche Region	150	Bad Reichenhall	91	Oberbayern	DE215	Berchtesgadener Land	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9173000	Bad Tölz-Wolfratshausen	1110.66	126572	Bad Tölz	2	9173000	Bad Tölz-Wolfratshausen	0	2	4	Dünn besiedelter ländlicher Kreis	2	Ländlicher Raum	913	Oberland	3	Ländliche Region	155	Bad Tölz	91	Oberbayern	DE216	Bad Tölz-Wolfratshausen	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9174000	Dachau	579.15	152703	Dachau	2	9174000	Dachau	0	2	2	Städtischer Kreis	1	Städtischer Raum	910	München	1	Städtische Region	159	München	91	Oberbayern	DE217	Dachau	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9175000	Ebersberg	549.39	140800	Ebersberg	2	9175000	Ebersberg	0	2	2	Städtischer Kreis	1	Städtischer Raum	910	München	1	Städtische Region	159	München	91	Oberbayern	DE218	Ebersberg	DE21	Oberbayern	9	Bayern	1	West																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
